Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,Events
1684,51:44.5,54.0597,44.1888,41.6861,48.721,-2.305,0.1591,3.0586,5.226,
1685,51:45.5,54.0831,44.1734,41.6779,48.7562,-2.322,0.1498,3.0885,5.2465,
1686,51:46.5,54.1002,44.1825,41.6861,48.7381,-2.3078,0.1526,3.1091,5.2559,
1687,51:47.5,54.1218,44.1625,41.6815,48.7508,-2.2568,0.1404,3.1352,5.2774,
1688,51:48.5,54.147,44.1698,41.7043,48.7824,-2.2644,0.1124,3.1493,5.2942,
1689,51:49.5,54.1632,44.1698,41.7043,48.7996,-2.2804,0.1432,3.1521,5.3147,
1690,51:50.5,54.2019,44.2759,41.7315,48.8186,-2.2823,0.1507,3.1642,5.3269,
1691,51:51.5,54.2362,44.2342,41.7761,48.8412,-2.2946,0.1395,3.1716,5.3408,
1692,51:52.5,54.2343,44.2306,41.7697,48.8394,-2.2682,0.1469,3.1847,5.352,
1693,51:53.5,54.2469,44.2459,41.7606,48.8493,-2.2173,0.1245,3.1688,5.3669,
1694,51:54.5,54.2694,44.2514,41.7715,48.8429,-2.2144,0.1048,3.1912,5.3669,
1695,51:55.5,54.281,44.2423,41.7669,48.8637,-2.1927,0.1395,3.2212,5.3997,
1696,51:56.5,54.281,44.264,41.7714,48.8555,-2.1569,0.1133,3.1968,5.409,
1697,51:57.5,54.2981,44.2631,41.7641,48.8672,-2.1937,0.1198,3.1968,5.4249,
1698,51:58.5,54.3377,44.2495,41.7568,48.8672,-2.1672,0.1086,3.1903,5.451,
1699,51:59.5,54.3719,44.2332,41.7714,48.8943,-2.1464,0.1413,3.1744,5.4763,
1700,52:00.5,54.3719,44.2604,41.7868,48.8943,-2.1445,0.1329,3.1894,5.4875,
1701,52:01.5,54.3953,44.2667,41.7932,48.9259,-2.1077,0.1469,3.1782,5.508,
1702,52:02.5,54.4241,44.2866,41.8022,48.9196,-2.0785,0.1507,3.2062,5.5323,
1703,52:03.5,54.4574,44.3057,41.7904,48.9368,-2.0397,0.1638,3.2324,5.5594,
1704,52:04.5,54.4961,44.2875,41.8204,48.963,-2.0615,0.1479,3.2202,5.5529,
1705,52:05.5,54.4961,44.302,41.8204,48.9539,-2.0341,0.1535,3.2174,5.5631,
1706,52:06.5,54.5258,44.3192,41.8295,48.9792,-1.9964,0.1385,3.2137,5.579,
1707,52:07.5,54.5627,44.3301,41.8377,49.0036,-2.0049,0.1348,3.2286,5.608,
1708,52:08.5,54.5932,44.3274,41.8513,49.0307,-1.9784,0.1563,3.2446,5.6323,
1709,52:09.5,54.613,44.3664,41.854,49.0361,-1.9709,0.1535,3.2399,5.6482,
1710,52:10.5,54.6274,44.3428,41.8749,49.0397,-1.9982,0.1647,3.2399,5.65,
1711,52:11.5,54.6373,44.2939,41.8712,49.046,-2.0086,0.1535,3.2212,5.6659,
1712,52:12.5,54.6742,44.3274,41.8721,49.0695,-1.9869,0.1507,3.138,5.6537,
1713,52:13.5,54.7066,44.3509,41.8894,49.0803,-1.986,0.1525,3.1202,5.6509,
1714,52:14.5,54.7002,44.331,41.8766,49.092,-1.9965,0.0983,3.1062,5.649,
1715,52:15.5,54.7326,44.3581,41.882,49.1046,-1.9361,0.1207,3.0791,5.6583,
1716,52:16.5,54.7587,44.3581,41.8884,49.0947,-1.9606,0.1282,3.0735,5.6733,
1717,52:17.5,54.7929,44.3635,41.9129,49.1227,-1.9247,0.1469,3.0838,5.6817,
1718,52:18.5,54.8082,44.3735,41.9075,49.1579,-1.8964,0.1525,3.0848,5.7098,
1719,52:19.5,54.8487,44.408,41.9375,49.1832,-1.8832,0.1451,3.0754,5.7406,
1720,52:20.5,54.8757,44.4207,41.9547,49.2139,-1.852,0.1862,3.0586,5.7659,
1721,52:21.5,54.8955,44.4324,41.962,49.2139,-1.8039,0.1853,3.0175,5.7612,
1722,52:22.5,54.9197,44.4062,41.9692,49.2148,-1.8426,0.1656,2.782,5.7602,
1723,52:23.5,54.9332,44.417,42.0001,49.2554,-1.8351,0.1553,2.3233,5.7546,
1724,52:24.5,54.9675,44.4433,42.0183,49.2798,-1.8662,0.1422,2.2168,5.7471,
1725,52:25.5,55.0025,44.4886,42.0074,49.2988,-1.8182,0.1534,2.0813,5.7405,
1726,52:26.5,55.0206,44.5005,42.0437,49.3485,-1.7493,0.1488,2.0094,5.7565,
1727,52:27.5,55.0349,44.4896,42.0637,49.3403,-1.7427,0.1273,1.5983,5.7536,
1728,52:28.5,55.0448,44.495,42.0628,49.3656,-1.7776,0.1535,1.433,5.7546,
1729,52:29.5,55.079,44.5258,42.0737,49.3972,-1.7917,0.1479,1.2555,5.7537,
1730,52:30.5,55.0916,44.5122,42.0836,49.4071,-1.8078,0.1469,1.1275,5.7209,
1731,52:31.5,55.1294,44.5141,42.1191,49.4261,-1.8002,0.1478,0.8341,5.7163,
1732,52:32.5,55.1474,44.5222,42.1254,49.4532,-1.7918,0.1169,0.4623,5.6854,
1733,52:33.5,55.1789,44.5666,42.1427,49.4721,-1.7862,0.1085,0.113,5.6499,
1734,52:34.5,55.2023,44.5738,42.1481,49.483,-1.7315,0.1122,-0.3987,5.6172,
1735,52:35.5,55.222,44.5856,42.1672,49.5118,-1.7069,0.0973,-0.6907,5.6191,
1736,52:36.5,55.222,44.5566,42.1717,49.5118,-1.706,0.1403,-0.763,5.6182,
1737,52:37.5,55.2319,44.5902,42.2153,49.5263,-1.6824,0.1609,-0.8363,5.5864,
1738,52:38.5,55.2833,44.6264,42.2734,49.5597,-1.6805,0.1544,-0.92,5.5856,
1739,52:39.5,55.2976,44.6228,42.2861,49.5715,-1.6588,0.1441,-1.0385,5.5753,
1740,52:40.5,55.3165,44.6011,42.3796,49.5922,-1.6145,0.174,-1.2653,5.5295,
1741,52:41.5,55.3543,44.6428,42.4024,49.6238,-1.6258,0.1638,-1.3471,5.5239,
1742,52:42.5,55.3534,44.6427,42.3969,49.6103,-1.6078,0.1638,-1.3895,5.4987,
1743,52:43.5,55.3678,44.6636,42.4314,49.6319,-1.5909,0.1815,-1.4102,5.4539,
1744,52:44.5,55.3786,44.6781,42.4613,49.6527,-1.6163,0.1591,-1.5204,5.4492,
1745,52:45.5,55.3776,44.6735,42.4694,49.6481,-1.6295,0.1647,-1.5431,5.4016,
1746,52:46.5,55.4163,44.6944,42.553,49.678,-1.6239,0.1572,-1.577,5.3698,
1747,52:47.5,55.4407,44.7098,42.5684,49.7141,-1.6173,0.1918,-1.6279,5.3418,
1748,52:48.5,55.4668,44.7434,42.6265,49.7331,-1.6738,0.1684,-1.6957,5.3297,
1749,52:49.5,55.4983,44.7389,42.6538,49.7557,-1.6748,0.1554,-1.6938,5.2867,
1750,52:50.5,55.4875,44.7298,42.7064,49.7692,-1.721,0.1825,-1.675,5.2288,
1751,52:51.5,55.5064,44.7841,42.7372,49.7981,-1.7408,0.189,-1.7174,5.2008,
1752,52:52.5,55.5181,44.7651,42.7327,49.7899,-1.7662,0.1983,-1.7457,5.1597,
1753,52:53.5,55.5207,44.756,42.7463,49.7999,-1.7794,0.1769,-1.8004,5.141,
1754,52:54.5,55.5405,44.785,42.798,49.8351,-1.7728,0.1983,-1.8664,5.0887,
1755,52:55.5,55.5441,44.8013,42.7644,49.8089,-1.8407,0.1974,-1.8607,4.7281,
1756,52:56.5,55.5423,44.7605,42.6972,49.8052,-1.9001,0.1619,-1.8739,4.2152,
1757,52:57.5,55.5314,44.8021,42.6881,49.8034,-1.9086,0.1946,-1.8975,4.0732,
1758,52:58.5,55.5314,44.7813,42.6881,49.8034,-1.9718,0.161,-1.9249,4.0191,
1759,52:59.5,55.5629,44.7822,42.6663,49.8295,-1.9784,0.1927,-1.9409,3.9537,
1760,53:00.5,55.5701,44.7985,42.6564,49.8548,-1.9841,0.1713,-2.0768,3.6855,
1761,53:01.5,55.5971,44.7922,42.6255,49.8575,-2.0822,0.1843,-2.2023,3.4043,
1762,53:02.5,55.6097,44.794,42.5792,49.862,-2.052,0.1815,-2.1636,2.7737,
1763,53:03.5,55.6124,44.803,42.5819,49.8774,-2.0529,0.1862,-2.1966,2.3869,
1764,53:04.5,55.6097,44.7867,42.5638,49.8864,-2.0538,0.1881,-2.2344,1.9656,
1765,53:05.5,55.6348,44.8112,42.5729,49.9035,-2.1152,0.2021,-2.3184,1.8058,
1766,53:06.5,55.625,44.8827,42.552,49.9225,-2.1039,0.1666,-2.3014,1.6283,
1767,53:07.5,55.6096,44.8039,42.5266,49.9125,-2.1189,0.2601,-2.2844,1.1332,
1768,53:08.5,55.5916,44.8183,42.5166,49.8863,-2.1784,0.2264,-2.3004,0.8931,
1769,53:09.5,55.6168,44.8392,42.4857,49.9062,-2.2634,0.2171,-2.3533,0.5475,
1770,53:10.5,55.6086,44.8183,42.4729,49.9016,-2.2898,0.2171,-2.3524,0.4074,
1771,53:11.5,55.6141,44.8564,42.4857,49.9287,-2.338,0.1937,-2.2457,0.0487,
1772,53:12.5,55.6348,44.8736,42.4839,49.9621,-2.3862,0.1974,-2.2363,-0.2352,
1773,53:13.5,55.6258,44.8764,42.4921,49.9757,-2.424,0.189,-2.2948,-0.4717,
1774,53:14.5,55.6528,44.9171,42.4776,50.001,-2.4155,0.1871,-2.3288,-0.5966,
1775,53:15.5,55.6375,44.9226,42.474,49.9983,-2.5024,0.1946,-2.2958,-0.6925,
1776,53:16.5,55.6393,44.9027,42.464,50.0163,-2.5015,0.2021,-2.2391,-0.8739,
1777,53:17.5,55.6501,44.9117,42.4549,50.0416,-2.4835,0.1806,-2.2023,-1.0065,
1778,53:18.5,55.6447,44.9072,42.4386,50.0416,-2.4967,0.1983,-2.1834,-1.1909,
1779,53:19.5,55.6429,44.9262,42.4504,50.0389,-2.5147,0.1722,-2.1834,-1.1909,
1780,53:20.5,55.6501,44.9479,42.4349,50.0795,-2.5478,0.189,-2.2014,-1.2916,
1781,53:21.5,55.6555,44.9606,42.4467,50.0912,-2.613,0.1797,-2.2117,-1.3179,
1782,53:22.5,55.6438,44.928,42.414,50.0722,-2.6753,0.1899,-2.241,-1.2445,
1783,53:23.5,55.6447,44.9787,42.4158,50.102,-2.6716,0.217,-2.2778,-1.188,
1784,53:24.5,55.6474,44.9724,42.4258,50.093,-2.7075,0.2114,-2.2882,-1.1353,
1785,53:25.5,55.6411,44.9615,42.4177,50.1219,-2.7585,0.1937,-2.2495,-1.0159,
1786,53:26.5,55.6744,45.0077,42.4322,50.1318,-2.7642,0.2105,-2.1853,-0.8739,
1787,53:27.5,55.6879,45.0168,42.4404,50.1363,-2.8455,0.1759,-2.0645,-0.7113,
1788,53:28.5,55.6888,45.0177,42.4377,50.1499,-2.8626,0.1797,-1.9588,-0.6492,
1789,53:29.5,55.7113,45.0258,42.4222,50.1535,-2.8228,0.1974,-1.873,-0.4839,
1790,53:30.5,55.7095,45.0285,42.4549,50.1742,-2.8115,0.1899,-1.873,-0.422,
1791,53:31.5,55.7203,45.0322,42.4495,50.1706,-2.839,0.1974,-1.7655,-0.3075,
1792,53:32.5,55.7113,45.0367,42.4531,50.2031,-2.8692,0.1983,-1.6354,-0.1546,
1793,53:33.5,55.7302,45.0847,42.4476,50.2067,-2.8901,0.1618,-1.5347,-0.1096,
1794,53:34.5,55.7131,45.0693,42.4304,50.1968,-2.9232,0.1637,-1.4311,0.0149,
1795,53:35.5,55.7293,45.0765,42.454,50.213,-2.9034,0.1571,-1.4311,0.085,
1796,53:36.5,55.7446,45.0911,42.4749,50.2455,-2.839,0.1693,-1.2945,0.2354,
1797,53:37.5,55.7635,45.1146,42.4895,50.2564,-2.8258,0.1646,-1.1901,0.2746,
1798,53:38.5,55.7725,45.1391,42.5076,50.2663,-2.822,0.1945,-1.0451,0.4147,
1799,53:39.5,55.7689,45.1191,42.4785,50.26,-2.8163,0.1889,-0.9887,0.5464,
1800,53:40.5,55.7778,45.1191,42.484,50.2554,-2.8314,0.173,-0.9341,0.5997,
1801,53:41.5,55.795,45.1255,42.5167,50.2853,-2.8305,0.1889,-0.8138,0.7277,
1802,53:42.5,55.7986,45.14,42.5149,50.3015,-2.8352,0.1918,-0.7094,0.7987,
1803,53:43.5,55.8094,45.1309,42.5421,50.288,-2.8361,0.2011,-0.5732,0.9145,
1804,53:44.5,55.8058,45.15,42.5512,50.3087,-2.786,0.2095,-0.5187,1.0388,
1805,53:45.5,55.7922,45.1508,42.533,50.3069,-2.8295,0.1899,-0.406,1.1528,
1806,53:46.5,55.8057,45.1481,42.5393,50.3186,-2.802,0.1909,-0.3441,1.1528,
1807,53:47.5,55.8309,45.1798,42.5657,50.3412,-2.7935,0.2161,-0.2521,1.2639,
1808,53:48.5,55.8318,45.2106,42.5721,50.3349,-2.8001,0.2254,-0.2015,1.3723,
1809,53:49.5,55.866,45.2324,42.6075,50.3548,-2.7879,0.2151,-0.118,1.4835,
1810,53:50.5,55.8678,45.2378,42.6111,50.3701,-2.7567,0.2329,-0.0327,1.5293,
1811,53:51.5,55.8678,45.2206,42.6229,50.3881,-2.785,0.2292,0.0029,1.5741,
1812,53:52.5,55.8894,45.2351,42.6392,50.4044,-2.7812,0.2161,0.0861,1.6694,
1813,53:53.5,55.9038,45.2741,42.6647,50.4179,-2.7746,0.2404,0.1094,1.76,
1814,53:54.5,55.902,45.294,42.6747,50.4225,-2.7879,0.2413,0.158,1.8562,
1815,53:55.5,55.8957,45.2913,42.6801,50.4062,-2.6895,0.2506,0.2037,1.9029,
1816,53:56.5,55.9047,45.2514,42.6746,50.407,-2.6848,0.2189,0.2374,1.9814,
1817,53:57.5,55.9074,45.2686,42.67,50.4107,-2.7103,0.246,0.2374,2.0291,
1818,53:58.5,55.9028,45.2803,42.6582,50.3971,-2.7245,0.2366,0.2831,2.1169,
1819,53:59.5,55.9082,45.2921,42.65,50.4169,-2.7633,0.2226,0.3018,2.1898,
1820,54:00.5,55.9253,45.274,42.6637,50.4061,-2.7793,0.2581,0.3336,2.229,
1821,54:01.5,55.9361,45.3093,42.6782,50.4142,-2.7765,0.2525,0.3466,2.3,
1822,54:02.5,55.9433,45.3093,42.6972,50.4196,-2.7689,0.2544,0.3466,2.3486,
1823,54:03.5,55.9423,45.2966,42.6926,50.425,-2.7245,0.2357,0.3794,2.4365,
1824,54:04.5,55.9495,45.2884,42.6926,50.4223,-2.7405,0.2469,0.3925,2.4832,
1825,54:05.5,55.9576,45.3183,42.7035,50.4295,-2.7055,0.3087,0.4439,2.5851,
1826,54:06.5,55.9693,45.35,42.7172,50.4187,-2.6714,0.2872,0.4542,2.6159,
1827,54:07.5,55.9855,45.3545,42.728,50.4376,-2.698,0.2937,0.4411,2.6785,
1828,54:08.5,56.0017,45.3328,42.7153,50.4448,-2.7102,0.2993,0.4859,2.7373,
1829,54:09.5,56.017,45.3319,42.7516,50.4503,-2.6744,0.2619,0.4896,2.7532,
1830,54:10.5,56.0314,45.3301,42.7779,50.4719,-2.6848,0.2684,0.5082,2.812,
1831,54:11.5,56.0457,45.3473,42.7616,50.4737,-2.698,0.2413,0.5335,2.8727,
1832,54:12.5,56.0502,45.3554,42.7589,50.4845,-2.6716,0.2413,0.5531,2.9222,
1833,54:13.5,56.0817,45.3572,42.7743,50.4809,-2.6631,0.245,0.6091,2.954,
1834,54:14.5,56.0808,45.4016,42.7788,50.5026,-2.6961,0.2637,0.6511,3.0194,
1835,54:15.5,56.0952,45.4088,42.7952,50.4899,-2.7151,0.2413,0.682,3.082,
1836,54:16.5,56.1231,45.4106,42.797,50.5071,-2.6848,0.217,0.7296,3.1595,
1837,54:17.5,56.1383,45.4079,42.7997,50.5224,-2.6716,0.1899,0.7492,3.1801,
1838,54:18.5,56.1437,45.3943,42.8151,50.5125,-2.6868,0.2431,0.7874,3.2024,
1839,54:19.5,56.1725,45.426,42.8024,50.5414,-2.6991,0.2225,0.8285,3.2547,
1840,54:20.5,56.1851,45.4088,42.8233,50.5341,-2.6764,0.2197,0.85,3.3061,
1841,54:21.5,56.2012,45.3789,42.8178,50.5549,-2.7086,0.2029,0.9163,3.3668,
1842,54:22.5,56.2066,45.4043,42.7906,50.5494,-2.718,0.2131,0.9499,3.3668,
1843,54:23.5,56.2102,45.4206,42.8296,50.5422,-2.6887,0.1992,1.0284,3.4425,
1844,54:24.5,56.2264,45.3934,42.8296,50.5594,-2.6613,0.2141,1.063,3.5023,
1845,54:25.5,56.2669,45.4459,42.8551,50.5865,-2.6225,0.2477,1.1284,3.5668,
1846,54:26.5,56.2858,45.4514,42.8714,50.6027,-2.6631,0.2403,1.1985,3.5873,
1847,54:27.5,56.3019,45.4885,42.8623,50.6108,-2.6669,0.2674,1.2863,3.6481,
1848,54:28.5,56.2966,45.4994,42.8696,50.6144,-2.683,0.2225,1.2937,3.6583,
1849,54:29.5,56.3289,45.4994,42.8705,50.6352,-2.6783,0.2384,1.3264,3.7359,
1850,54:30.5,56.3487,45.4958,42.8896,50.6677,-2.664,0.2487,1.4087,3.7976,
1851,54:31.5,56.3577,45.5166,42.9177,50.6722,-2.6281,0.2693,1.4862,3.8378,
1852,54:32.5,56.3874,45.5519,42.9386,50.702,-2.629,0.2983,1.5526,3.9069,
1853,54:33.5,56.4027,45.5402,42.9458,50.7011,-2.629,0.2731,1.5526,3.9172,
1854,54:34.5,56.4126,45.5311,42.944,50.7272,-2.6092,0.2655,1.5993,3.9658,
1855,54:35.5,56.4477,45.59,42.9722,50.7516,-2.6093,0.2459,1.6375,4.0218,
1856,54:36.5,56.444,45.5583,42.9776,50.7534,-2.6225,0.2263,1.7001,4.0311,
1857,54:37.5,56.4719,45.5791,42.9949,50.7688,-2.6376,0.2067,1.7609,4.0741,
1858,54:38.5,56.5025,45.5746,43.0203,50.7814,-2.5847,0.2329,1.8029,4.1461,
1859,54:39.5,56.5043,45.6144,43.0057,50.7832,-2.5762,0.2329,1.8338,4.1694,
1860,54:40.5,56.534,45.6326,43.0412,50.8184,-2.5752,0.2497,1.8805,4.1974,
1861,54:41.5,56.5601,45.629,43.0421,50.8175,-2.6007,0.245,1.9375,4.2535,
1862,54:42.5,56.5816,45.6172,43.0457,50.8419,-2.5979,0.2739,1.9571,4.2937,
1863,54:43.5,56.6032,45.6308,43.0602,50.8491,-2.561,0.2581,2.0272,4.3535,
1864,54:44.5,56.614,45.6643,43.072,50.868,-2.5657,0.2889,2.0496,4.3647,
1865,54:45.5,56.6338,45.6371,43.0965,50.8662,-2.5307,0.2619,2.1029,4.3983,
1866,54:46.5,56.6391,45.6307,43.0892,50.8833,-2.5033,0.246,2.144,4.431,
1867,54:47.5,56.6607,45.6307,43.0901,50.8968,-2.5137,0.2805,2.1645,4.4852,
1868,54:48.5,56.6966,45.6488,43.1064,50.923,-2.4627,0.2945,2.2028,4.5235,
1869,54:49.5,56.6966,45.6715,43.111,50.904,-2.4344,0.2917,2.2243,4.5235,
1870,54:50.5,56.7353,45.6806,43.1527,50.9383,-2.4571,0.2693,2.258,4.5758,
1871,54:51.5,56.7524,45.6788,43.1391,50.969,-2.4816,0.2777,2.2804,4.6095,
1872,54:52.5,56.7803,45.7005,43.1727,50.9843,-2.4598,0.2927,2.3393,4.6712,
1873,54:53.5,56.8153,45.6987,43.1663,51.006,-2.4702,0.2824,2.3552,4.687,
1874,54:54.5,56.8306,45.6778,43.1917,51.0078,-2.4797,0.2488,2.3823,4.7356,
1875,54:55.5,56.8297,45.7104,43.1845,51.0141,-2.4419,0.274,2.4,4.7515,
1876,54:56.5,56.8539,45.6986,43.1971,51.0149,-2.4042,0.2646,2.4046,4.7795,
1877,54:57.5,56.8683,45.7447,43.1681,51.0149,-2.4268,0.2619,2.4252,4.8056,
1878,54:58.5,56.8628,45.7067,43.1662,51.0302,-2.3975,0.2806,2.4617,4.843,
1879,54:59.5,56.879,45.694,43.168,51.041,-2.3729,0.2881,2.5168,4.9001,
1880,55:00.5,56.9087,45.7248,43.1862,51.0474,-2.3635,0.2853,2.5168,4.9328,
1881,55:01.5,56.9348,45.704,43.1935,51.0798,-2.3644,0.2769,2.5243,4.9645,
1882,55:02.5,56.9446,45.7176,43.2053,51.0934,-2.3465,0.289,2.5542,4.9888,
1883,55:03.5,56.9473,45.7348,43.237,51.1078,-2.3371,0.2964,2.5504,5.0047,
1884,55:04.5,56.95,45.7628,43.2279,51.1186,-2.2898,0.274,2.557,5.0373,
1885,55:05.5,56.9734,45.7628,43.2279,51.1231,-2.2652,0.2946,2.585,5.0691,
1886,55:06.5,56.9832,45.7945,43.2252,51.1483,-2.2634,0.3021,2.5252,5.0794,
1887,55:07.5,56.9931,45.7637,43.2242,51.1384,-2.271,0.2946,2.3206,5.085,
1888,55:08.5,57.0093,45.7763,43.2351,51.1672,-2.2691,0.2899,2.2356,5.1252,
1889,55:09.5,57.0263,45.7836,43.2414,51.1717,-2.2332,0.2806,2.1795,5.1476,
1890,55:10.5,57.0641,45.7673,43.2668,51.2051,-2.2067,0.261,2.0543,5.1765,
1891,55:11.5,57.0767,45.7755,43.2886,51.2204,-2.2181,0.2684,2.059,5.1765,
1892,55:12.5,57.0857,45.7891,43.2714,51.2114,-2.2294,0.2843,2.0684,5.2027,
1893,55:13.5,57.1099,45.8225,43.2787,51.2439,-2.2228,0.2619,2.0188,5.2045,
1894,55:14.5,57.1351,45.8063,43.2868,51.252,-2.2153,0.2628,2.0309,5.2241,
1895,55:15.5,57.1324,45.8487,43.295,51.2348,-2.2332,0.2703,2.0412,5.2391,
1896,55:16.5,57.1324,45.8804,43.2795,51.2348,-2.1964,0.2693,1.987,5.2419,
1897,55:17.5,57.1629,45.8361,43.3004,51.2583,-2.1643,0.2777,1.8488,5.2605,
1898,55:18.5,57.1755,45.8316,43.3113,51.261,-2.12,0.2422,1.8394,5.2932,
1899,55:19.5,57.2168,45.8524,43.2977,51.2916,-2.1039,0.2544,1.733,5.325,
1900,55:20.5,57.2177,45.8786,43.3249,51.297,-2.0671,0.2806,1.6592,5.3325,
1901,55:21.5,57.2303,45.8949,43.3158,51.2961,-2.085,0.3067,1.6246,5.3437,
1902,55:22.5,57.2474,45.9139,43.3412,51.2925,-2.0822,0.2834,1.6283,5.3568,
1903,55:23.5,57.2779,45.9175,43.3339,51.3033,-2.0926,0.2208,1.491,5.3409,
1904,55:24.5,57.2968,45.9058,43.3376,51.3169,-2.0916,0.26,1.1537,5.3484,
1905,55:25.5,57.3139,45.904,43.3503,51.334,-2.0813,0.2497,1.0136,5.3484,
1906,55:26.5,57.321,45.9329,43.3612,51.3403,-2.0652,0.2338,0.8949,5.3726,
1907,55:27.5,57.3543,45.9483,43.3766,51.3818,-2.0614,0.2675,0.8268,5.3549,
1908,55:28.5,57.3831,45.942,43.383,51.3791,-2.0426,0.2301,0.7418,5.3717,
1909,55:29.5,57.4056,45.9674,43.4066,51.4161,-2.0029,0.2637,0.6596,5.368,
1910,55:30.5,57.4415,45.9828,43.442,51.436,-2.0105,0.26,0.6455,5.3736,
1911,55:31.5,57.4721,45.9955,43.451,51.4477,-1.9982,0.2534,0.6166,5.3782,
1912,55:32.5,57.4757,45.9955,43.4547,51.4522,-2.0067,0.246,0.5512,5.3941,
1913,55:33.5,57.499,46.0434,43.4656,51.4639,-2.0048,0.2768,0.3364,5.3848,
1914,55:34.5,57.4963,46.0407,43.4882,51.4847,-2.0077,0.2656,0.2458,5.3913,
1915,55:35.5,57.5269,46.0416,43.5163,51.4964,-1.9954,0.2703,-0.1611,5.3866,
1916,55:36.5,57.5431,46.0425,43.5082,51.5081,-1.9746,0.2226,-0.4276,5.3801,
1917,55:37.5,57.5538,46.0579,43.5326,51.5243,-1.9614,0.2226,-0.6342,5.3848,
1918,55:38.5,57.5682,46.0806,43.5481,51.546,-1.9105,0.2609,-0.966,5.3586,
1919,55:39.5,57.6051,46.0751,43.569,51.5667,-1.9001,0.2815,-1.2266,5.3614,
1920,55:40.5,57.6204,46.0742,43.549,51.5676,-1.8794,0.2777,-1.3132,5.3427,
1921,55:41.5,57.6464,46.1005,43.5726,51.5875,-1.9086,0.2562,-1.4291,5.3082,
1922,55:42.5,57.6581,46.1041,43.5989,51.5902,-1.8888,0.2628,-1.5327,5.297,
1923,55:43.5,57.6806,46.1213,43.6025,51.6109,-1.8963,0.2488,-1.5902,5.2895,
1924,55:44.5,57.712,46.114,43.6107,51.6343,-1.8907,0.2609,-1.6571,5.2699,
1925,55:45.5,57.7371,46.1023,43.5871,51.6379,-1.8614,0.2441,-1.74,5.2419,
1926,55:46.5,57.7515,46.1267,43.5925,51.6668,-1.9067,0.2497,-1.9569,5.2232,
1927,55:47.5,57.7713,46.1439,43.6188,51.6668,-1.9218,0.2731,-1.9805,5.1961,
1928,55:48.5,57.7838,46.1611,43.6152,51.6695,-1.9303,0.259,-1.9683,5.1774,
1929,55:49.5,57.8216,46.1656,43.6234,51.6992,-1.9492,0.2534,-1.9767,5.1419,
1930,55:50.5,57.8521,46.1557,43.6325,51.72,-1.9812,0.274,-1.9965,5.1065,
1931,55:51.5,57.8629,46.162,43.6343,51.7452,-2.0161,0.2713,-2.0229,5.1046,
1932,55:52.5,57.8917,46.1883,43.6361,51.7398,-2.018,0.2871,-2.0578,5.0626,
1933,55:53.5,57.8997,46.1783,43.6342,51.7461,-2.0198,0.2956,-2.0455,5.0328,
1934,55:54.5,57.9069,46.1982,43.6297,51.7353,-2.0273,0.2863,-2.0776,5.0131,
1935,55:55.5,57.9249,46.1539,43.6415,51.7578,-2.0321,0.304,-2.2295,4.9562,
1936,55:56.5,57.9123,46.1466,43.6179,51.7334,-2.1029,0.2956,-2.3032,4.9234,
1937,55:57.5,57.9185,46.1602,43.6142,51.7424,-2.1444,0.3161,-2.273,4.8608,
1938,55:58.5,57.9437,46.162,43.6142,51.7497,-2.1406,0.3077,-2.273,4.8422,
1939,55:59.5,57.9527,46.1683,43.6188,51.7839,-2.1369,0.2619,-2.3127,4.7879,
1940,56:00.5,57.9662,46.2208,43.6333,51.7821,-2.201,0.2797,-2.4185,4.7646,
1941,56:01.5,57.9743,46.2226,43.6424,51.7866,-2.2454,0.2881,-2.4374,4.5909,
1942,56:02.5,57.9571,46.2479,43.616,51.7992,-2.2359,0.3264,-2.409,4.4172,
1943,56:03.5,57.9652,46.2388,43.6206,51.7893,-2.2982,0.3302,-2.4071,4.3751,
1944,56:04.5,57.9697,46.2479,43.6006,51.8028,-2.3814,0.3367,-2.4373,4.2966,
1945,56:05.5,57.9741,46.2089,43.5716,51.7973,-2.4635,0.319,-2.4449,4.249,
1946,56:06.5,57.9697,46.2116,43.5897,51.8055,-2.4918,0.3274,-2.4618,4.1893,
1947,56:07.5,57.9804,46.2279,43.5833,51.8199,-2.4805,0.3414,-2.4751,4.1332,
1948,56:08.5,58.0038,46.2316,43.587,51.8497,-2.523,0.3638,-2.5781,4.0809,
1949,56:09.5,58.0038,46.2262,43.5879,51.8497,-2.5277,0.3638,-2.6291,4.0809,
1950,56:10.5,58.0011,46.2714,43.5843,51.8623,-2.5863,0.3012,-2.6508,4.022,
1951,56:11.5,58.0137,46.3049,43.5997,51.8839,-2.6185,0.3105,-2.6518,3.9454,
1952,56:12.5,57.9913,46.2904,43.5825,51.8785,-2.6167,0.2787,-2.6349,3.8865,
1953,56:13.5,57.9913,46.3266,43.5952,51.874,-2.6923,0.2843,-2.6925,3.8566,
1954,56:14.5,57.9886,46.3203,43.5707,51.8902,-2.6894,0.2815,-2.7445,3.8566,
1955,56:15.5,57.975,46.3184,43.567,51.8776,-2.7471,0.2975,-2.7322,3.8202,
1956,56:16.5,57.9697,46.3247,43.5498,51.8875,-2.7565,0.3096,-2.683,3.7791,
1957,56:17.5,57.9616,46.3329,43.5734,51.919,-2.7793,0.2685,-2.5649,3.7407,
